date,縣市,鄉鎮,戶數,人口總,人口男,人口女
2009-01-01,高雄市,大樹區,12919.0,44584.0,23108.0,21476.0
2009-01-01,高雄市,仁武區,23952.0,69057.0,35688.0,33369.0
2009-01-01,高雄市,大社區,11406.0,32866.0,16951.0,15915.0
2009-01-01,高雄市,鳥松區,15877.0,41771.0,21302.0,20469.0
2009-01-01,高雄市,橋頭區,12283.0,36434.0,18756.0,17678.0
2009-01-01,高雄市,燕巢區,9768.0,31222.0,16690.0,14532.0
2009-01-01,高雄市,田寮區,3560.0,8439.0,4684.0,3755.0
2009-01-01,高雄市,阿蓮區,8995.0,30714.0,15529.0,15185.0
2009-01-01,高雄市,路竹區,15682.0,54374.0,27815.0,26559.0
2009-01-01,高雄市,湖內區,9200.0,28610.0,14800.0,13810.0
2009-01-01,高雄市,茄萣區,10007.0,31767.0,16655.0,15112.0
2009-01-01,高雄市,永安區,5697.0,14138.0,7261.0,6877.0
2009-01-01,高雄市,彌陀區,6469.0,20732.0,10837.0,9895.0
2009-01-01,高雄市,梓官區,11659.0,36961.0,19357.0,17604.0
2009-01-01,高雄市,六龜區,5669.0,15442.0,8391.0,7051.0
2009-01-01,高雄市,甲仙區,2557.0,8096.0,4354.0,3742.0
2009-01-01,高雄市,杉林區,4009.0,11189.0,6148.0,5041.0
2009-01-01,高雄市,內門區,4982.0,16300.0,8915.0,7385.0
2009-01-01,高雄市,茂林區,529.0,1781.0,916.0,865.0
2009-01-01,高雄市,桃源區,1233.0,4754.0,2545.0,2209.0
2009-01-01,高雄市,那瑪夏區,877.0,3470.0,1818.0,1652.0
2009-01-01,屏東縣,屏東市,71507.0,215090.0,107571.0,107519.0
2009-01-01,屏東縣,潮州鎮,17791.0,56724.0,28643.0,28081.0
2009-01-01,屏東縣,東港鎮,14862.0,50342.0,25628.0,24714.0
2009-01-01,屏東縣,恆春鎮,10436.0,31130.0,16109.0,15021.0
2009-01-01,屏東縣,萬丹鄉,13898.0,54495.0,28248.0,26247.0
2009-01-01,屏東縣,長治鄉,9550.0,30969.0,16274.0,14695.0
2009-01-01,屏東縣,麟洛鄉,3486.0,11620.0,6032.0,5588.0
2009-01-01,屏東縣,九如鄉,6458.0,23075.0,12035.0,11040.0
2009-01-01,屏東縣,里港鄉,7793.0,26332.0,13528.0,12804.0
2009-01-01,屏東縣,鹽埔鄉,7550.0,27570.0,14359.0,13211.0
2009-01-01,屏東縣,高樹鄉,9514.0,27319.0,14614.0,12705.0
2009-01-01,屏東縣,萬巒鄉,6308.0,22449.0,11865.0,10584.0
2009-01-01,屏東縣,內埔鄉,17437.0,59142.0,30919.0,28223.0
2009-01-01,屏東縣,竹田鄉,5404.0,18510.0,9883.0,8627.0
2009-01-01,屏東縣,新埤鄉,3290.0,10909.0,5773.0,5136.0
2009-01-01,屏東縣,枋寮鄉,8296.0,27151.0,14417.0,12734.0
2009-01-01,屏東縣,新園鄉,10942.0,39178.0,20284.0,18894.0
2009-01-01,屏東縣,崁頂鄉,4032.0,17057.0,8792.0,8265.0
2009-01-01,屏東縣,林邊鄉,6230.0,21101.0,10938.0,10163.0
2009-01-01,屏東縣,南州鄉,3594.0,12002.0,6194.0,5808.0
2009-01-01,屏東縣,佳冬鄉,6626.0,21732.0,11370.0,10362.0
2009-01-01,屏東縣,琉球鄉,3815.0,12550.0,6954.0,5596.0
2009-01-01,屏東縣,車城鄉,3435.0,9944.0,5364.0,4580.0
2009-01-01,屏東縣,滿州鄉,2992.0,8533.0,4689.0,3844.0
2009-01-01,屏東縣,枋山鄉,2093.0,6171.0,3304.0,2867.0
2009-01-01,屏東縣,三地門鄉,2041.0,7318.0,3756.0,3562.0
2009-01-01,屏東縣,霧臺鄉,873.0,2676.0,1435.0,1241.0
2009-01-01,屏東縣,瑪家鄉,1801.0,6421.0,3351.0,3070.0
2009-01-01,屏東縣,泰武鄉,1114.0,4915.0,2625.0,2290.0
2009-01-01,屏東縣,來義鄉,2083.0,7700.0,3987.0,3713.0
2009-01-01,屏東縣,春日鄉,1289.0,4933.0,2575.0,2358.0
2009-01-01,屏東縣,獅子鄉,1429.0,4931.0,2616.0,2315.0
2009-01-01,屏東縣,牡丹鄉,1793.0,4863.0,2541.0,2322.0
2009-01-01,臺東縣,臺東市,37368.0,109851.0,55929.0,53922.0
2009-01-01,臺東縣,成功鎮,5364.0,16171.0,8659.0,7512.0
2009-01-01,臺東縣,關山鎮,3187.0,9874.0,5210.0,4664.0
2009-01-01,臺東縣,卑南鄉,6443.0,18339.0,9989.0,8350.0
2009-01-01,臺東縣,大武鄉,2434.0,6896.0,3614.0,3282.0
2009-01-01,臺東縣,太麻里鄉,4492.0,12134.0,6530.0,5604.0
2009-01-01,臺東縣,東河鄉,3488.0,9525.0,5314.0,4211.0
2009-01-01,臺東縣,長濱鄉,2882.0,8599.0,4891.0,3708.0
2009-01-01,臺東縣,鹿野鄉,3092.0,8767.0,4762.0,4005.0
2009-01-01,臺東縣,池上鄉,3209.0,9352.0,4992.0,4360.0
2009-01-01,臺東縣,綠島鄉,938.0,3155.0,1701.0,1454.0
2009-01-01,臺東縣,延平鄉,1070.0,3562.0,1992.0,1570.0
2009-01-01,臺東縣,海端鄉,1080.0,4547.0,2478.0,2069.0
2009-01-01,臺東縣,達仁鄉,1408.0,3723.0,2071.0,1652.0
2009-01-01,臺東縣,金峰鄉,982.0,3340.0,1756.0,1584.0
2009-01-01,臺東縣,蘭嶼鄉,1256.0,4028.0,2125.0,1903.0
2009-01-01,花蓮縣,花蓮市,39792.0,110041.0,54231.0,55810.0
2009-01-01,花蓮縣,鳳林鎮,4418.0,12314.0,6556.0,5758.0
2009-01-01,花蓮縣,玉里鎮,8889.0,27673.0,15073.0,12600.0
2009-01-01,花蓮縣,新城鄉,7155.0,20368.0,10634.0,9734.0
2009-01-01,花蓮縣,吉安鄉,27976.0,79109.0,40737.0,38372.0
2009-01-01,花蓮縣,壽豐鄉,6724.0,19119.0,10361.0,8758.0
2009-01-01,花蓮縣,光復鄉,4956.0,14379.0,7704.0,6675.0
2009-01-01,花蓮縣,豐濱鄉,1803.0,5171.0,2888.0,2283.0
2009-01-01,花蓮縣,瑞穗鄉,4558.0,13135.0,7125.0,6010.0
2009-01-01,花蓮縣,富里鄉,3910.0,11813.0,6527.0,5286.0
2009-01-01,花蓮縣,秀林鄉,4499.0,14890.0,7812.0,7078.0
2009-01-01,花蓮縣,萬榮鄉,2132.0,7029.0,3747.0,3282.0
2009-01-01,花蓮縣,卓溪鄉,1636.0,6463.0,3607.0,2856.0
2009-01-01,澎湖縣,馬公市,18484.0,55195.0,28051.0,27144.0
2009-01-01,澎湖縣,湖西鄉,4434.0,13050.0,6828.0,6222.0
2009-01-01,澎湖縣,白沙鄉,2998.0,9208.0,4849.0,4359.0
2009-01-01,澎湖縣,西嶼鄉,2719.0,8195.0,4243.0,3952.0
2009-01-01,澎湖縣,望安鄉,1756.0,4502.0,2432.0,2070.0
2009-01-01,澎湖縣,七美鄉,1147.0,3296.0,1735.0,1561.0
2009-01-01,基隆市,中正區,21772.0,56762.0,29281.0,27481.0
2009-01-01,基隆市,七堵區,19390.0,55229.0,28090.0,27139.0
2009-01-01,基隆市,暖暖區,14091.0,38210.0,19503.0,18707.0
2009-01-01,基隆市,仁愛區,19321.0,50405.0,25047.0,25358.0
2009-01-01,基隆市,中山區,18727.0,51915.0,26605.0,25310.0
2009-01-01,基隆市,安樂區,31242.0,85104.0,42482.0,42622.0
2009-01-01,基隆市,信義區,19638.0,51442.0,25832.0,25610.0
2009-01-01,新竹市,東區,64574.0,192664.0,95368.0,97296.0
2009-01-01,新竹市,北區,47790.0,142036.0,70724.0,71312.0
2009-01-01,新竹市,香山區,21721.0,71231.0,36445.0,34786.0
2009-01-01,臺中市,中區,8462.0,23569.0,11617.0,11952.0
2009-01-01,臺中市,東區,25279.0,74109.0,37589.0,36520.0
2009-01-01,臺中市,西區,42107.0,117364.0,56581.0,60783.0
2009-01-01,臺中市,南區,40275.0,111931.0,54546.0,57385.0
2009-01-01,臺中市,北區,54119.0,147679.0,71955.0,75724.0
2009-01-01,臺中市,西屯區,69251.0,201456.0,98313.0,103143.0
2009-01-01,臺中市,南屯區,50125.0,148461.0,71766.0,76695.0
2009-01-01,臺中市,北屯區,79892.0,242274.0,118056.0,124218.0
2009-01-01,嘉義市,東區,44101.0,128280.0,62826.0,65454.0
2009-01-01,嘉義市,西區,49066.0,145533.0,72423.0,73110.0
2009-01-01,臺南市,東區,69220.0,194273.0,94456.0,99817.0
2009-01-01,臺南市,南區,42331.0,127437.0,64114.0,63323.0
2009-01-01,臺南市,北區,46306.0,130163.0,64539.0,65624.0
2009-01-01,臺南市,安南區,52235.0,175734.0,89730.0,86004.0
2009-01-01,臺南市,安平區,21912.0,60628.0,29079.0,31549.0
2009-01-01,臺南市,中西區,29687.0,80504.0,39740.0,40764.0
2009-01-01,臺北市,松山區,76598.0,209944.0,99615.0,110329.0
2009-01-01,臺北市,信義區,84929.0,227686.0,110357.0,117329.0
2009-01-01,臺北市,大安區,115072.0,313451.0,148111.0,165340.0
2009-01-01,臺北市,中山區,88703.0,218744.0,103550.0,115194.0
2009-01-01,臺北市,中正區,60681.0,159257.0,77051.0,82206.0
2009-01-01,臺北市,大同區,45981.0,124724.0,61743.0,62981.0
2009-01-01,臺北市,萬華區,72721.0,190432.0,95711.0,94721.0
2009-01-01,臺北市,文山區,94720.0,261728.0,127384.0,134344.0
2009-01-01,臺北市,南港區,40226.0,113657.0,56338.0,57319.0
2009-01-01,臺北市,內湖區,92788.0,266857.0,129263.0,137594.0
2009-01-01,臺北市,士林區,98267.0,285914.0,139575.0,146339.0
2009-01-01,臺北市,北投區,87268.0,249696.0,121561.0,128135.0
2009-01-01,高雄市,鹽埕區,11158.0,28018.0,14183.0,13835.0
2009-01-01,高雄市,鼓山區,48666.0,125790.0,62216.0,63574.0
2009-01-01,高雄市,左營區,71523.0,188866.0,93654.0,95212.0
2009-01-01,高雄市,楠梓區,59801.0,170540.0,84980.0,85560.0
2009-01-01,高雄市,三民區,128327.0,355933.0,175045.0,180888.0
2009-01-01,高雄市,新興區,22815.0,56673.0,27781.0,28892.0
2009-01-01,高雄市,前金區,12532.0,29789.0,14616.0,15173.0
2009-01-01,高雄市,苓雅區,70465.0,186673.0,91317.0,95356.0
2009-01-01,高雄市,前鎮區,74391.0,200628.0,100392.0,100236.0
2009-01-01,高雄市,旗津區,10763.0,29924.0,15587.0,14337.0
2009-01-01,高雄市,小港區,60792.0,153162.0,77428.0,75734.0
2009-01-01,金門縣,金城鎮,10163.0,28894.0,15156.0,13738.0
2009-01-01,金門縣,金湖鎮,6675.0,18794.0,9919.0,8875.0
2009-01-01,金門縣,金沙鎮,5018.0,13537.0,7068.0,6469.0
2009-01-01,金門縣,金寧鄉,5648.0,15687.0,8439.0,7248.0
2009-01-01,金門縣,烈嶼鄉,2388.0,7469.0,3913.0,3556.0
2009-01-01,金門縣,烏坵鄉,136.0,460.0,237.0,223.0
2009-01-01,連江縣,南竿鄉,1130.0,5801.0,3342.0,2459.0
2009-01-01,連江縣,北竿鄉,381.0,1762.0,1021.0,741.0
2009-01-01,連江縣,莒光鄉,233.0,1174.0,682.0,492.0
2009-01-01,連江縣,東引鄉,254.0,1013.0,599.0,414.0
2009-02-01,總計,臺灣地區,7637866.0,22954084.0,11575401.0,11378683.0
2009-02-01,總計,臺灣省,6107153.0,18807683.0,9549312.0,9258371.0
2009-02-01,總計,新北市,1343503.0,3840405.0,1915320.0,1925085.0
2009-02-01,總計,宜蘭縣,149960.0,460742.0,235666.0,225076.0
2009-02-01,總計,桃園市,638810.0,1961825.0,992487.0,969338.0
2009-02-01,總計,新竹縣,153535.0,504169.0,260240.0,243929.0
2009-02-01,總計,苗栗縣,167158.0,560548.0,292270.0,268278.0
2009-02-01,總計,臺中市,452221.0,1558862.0,791838.0,767024.0
2009-02-01,總計,彰化縣,354467.0,1312975.0,675891.0,637084.0
2009-02-01,總計,南投縣,167110.0,531733.0,274724.0,257009.0
2009-02-01,總計,雲林縣,224085.0,723449.0,379114.0,344335.0
2009-02-01,總計,嘉義縣,172018.0,548352.0,287062.0,261290.0
2009-02-01,總計,臺南市,359672.0,1104335.0,565423.0,538912.0
2009-02-01,總計,高雄市,421139.0,1243665.0,639068.0,604597.0
2009-02-01,總計,屏東縣,270154.0,884484.0,456353.0,428131.0
2009-02-01,總計,臺東縣,78741.0,231794.0,121894.0,109900.0
2009-02-01,總計,花蓮縣,118605.0,341263.0,176856.0,164407.0
2009-02-01,總計,澎湖縣,31690.0,93701.0,48275.0,45426.0
2009-02-01,總計,基隆市,144298.0,388787.0,196675.0,192112.0
2009-02-01,總計,新竹市,134469.0,406471.0,202748.0,203723.0
2009-02-01,總計,臺中市,370066.0,1067366.0,520560.0,546806.0
2009-02-01,總計,嘉義市,93297.0,273866.0,135228.0,138638.0
2009-02-01,總計,臺南市,262155.0,768891.0,381620.0,387271.0
2009-02-01,總計,臺北市,958573.0,2620273.0,1269131.0,1351142.0
2009-02-01,總計,高雄市,572140.0,1526128.0,756958.0,769170.0
2009-02-01,總計,福建省,32226.0,95323.0,50660.0,44663.0
2009-02-01,總計,金門縣,30219.0,85555.0,45001.0,40554.0
2009-02-01,總計,連江縣,2007.0,9768.0,5659.0,4109.0
2009-02-01,新北市,板橋區,187147.0,551122.0,273849.0,277273.0
2009-02-01,新北市,三重區,133773.0,385450.0,192979.0,192471.0
2009-02-01,新北市,永和區,88502.0,236888.0,114004.0,122884.0
2009-02-01,新北市,中和區,150028.0,412785.0,204967.0,207818.0
2009-02-01,新北市,新莊區,131852.0,398860.0,197611.0,201249.0
2009-02-01,新北市,新店區,112377.0,292826.0,144182.0,148644.0
2009-02-01,新北市,土城區,79564.0,238417.0,119658.0,118759.0
2009-02-01,新北市,蘆洲區,62838.0,194958.0,96811.0,98147.0
2009-02-01,新北市,汐止區,75568.0,183938.0,91749.0,92189.0
2009-02-01,新北市,樹林區,55138.0,169282.0,85667.0,83615.0
2009-02-01,新北市,鶯歌區,26367.0,86282.0,43915.0,42367.0
2009-02-01,新北市,三峽區,32482.0,98311.0,50544.0,47767.0
2009-02-01,新北市,淡水區,52085.0,135946.0,66554.0,69392.0
2009-02-01,新北市,瑞芳區,15597.0,43060.0,22068.0,20992.0
2009-02-01,新北市,五股區,25878.0,77926.0,39647.0,38279.0
2009-02-01,新北市,泰山區,25397.0,76015.0,38399.0,37616.0
2009-02-01,新北市,林口區,25749.0,73851.0,36753.0,37098.0
2009-02-01,新北市,深坑區,8371.0,22835.0,11581.0,11254.0
2009-02-01,新北市,石碇區,3206.0,7865.0,4388.0,3477.0
2009-02-01,新北市,坪林區,2388.0,6543.0,3666.0,2877.0
2009-02-01,新北市,三芝區,8657.0,23435.0,12154.0,11281.0
2009-02-01,新北市,石門區,3767.0,12089.0,6426.0,5663.0
2009-02-01,新北市,八里區,11368.0,33317.0,17071.0,16246.0
2009-02-01,新北市,平溪區,2332.0,5513.0,3066.0,2447.0
2009-02-01,新北市,雙溪區,3810.0,9844.0,5331.0,4513.0
2009-02-01,新北市,貢寮區,4325.0,13930.0,7229.0,6701.0
2009-02-01,新北市,金山區,6526.0,22334.0,11325.0,11009.0
2009-02-01,新北市,萬里區,6741.0,21153.0,10860.0,10293.0
2009-02-01,新北市,烏來區,1670.0,5630.0,2866.0,2764.0
2009-02-01,宜蘭縣,宜蘭市,32361.0,95869.0,47367.0,48502.0
2009-02-01,宜蘭縣,羅東鎮,24403.0,73644.0,35455.0,38189.0
2009-02-01,宜蘭縣,蘇澳鎮,13371.0,43548.0,22447.0,21101.0
2009-02-01,宜蘭縣,頭城鎮,9445.0,31208.0,16193.0,15015.0
2009-02-01,宜蘭縣,礁溪鄉,12075.0,35879.0,18866.0,17013.0
2009-02-01,宜蘭縣,壯圍鄉,7898.0,25062.0,13242.0,11820.0
2009-02-01,宜蘭縣,員山鄉,10501.0,32273.0,17327.0,14946.0
2009-02-01,宜蘭縣,冬山鄉,16678.0,51773.0,26811.0,24962.0
2009-02-01,宜蘭縣,五結鄉,12503.0,38529.0,20099.0,18430.0
2009-02-01,宜蘭縣,三星鄉,7211.0,21254.0,11532.0,9722.0
2009-02-01,宜蘭縣,大同鄉,1785.0,5852.0,3219.0,2633.0
2009-02-01,宜蘭縣,南澳鄉,1729.0,5851.0,3108.0,2743.0
2009-02-01,桃園市,桃園區,136652.0,397529.0,195307.0,202222.0
2009-02-01,桃園市,中壢區,120407.0,362499.0,181704.0,180795.0
2009-02-01,桃園市,平鎮區,63542.0,205468.0,103726.0,101742.0
2009-02-01,桃園市,八德區,54785.0,173870.0,88940.0,84930.0
2009-02-01,桃園市,大溪區,28241.0,91158.0,47068.0,44090.0
2009-02-01,桃園市,楊梅區,45689.0,145896.0,74472.0,71424.0
2009-02-01,桃園市,蘆竹區,45108.0,136362.0,68607.0,67755.0
2009-02-01,桃園市,大園區,24658.0,80401.0,41831.0,38570.0
2009-02-01,桃園市,龜山區,47431.0,134276.0,68307.0,65969.0
2009-02-01,桃園市,龍潭區,35546.0,113806.0,58088.0,55718.0
2009-02-01,桃園市,新屋區,14644.0,49688.0,26557.0,23131.0
2009-02-01,桃園市,觀音區,18497.0,60454.0,32007.0,28447.0
2009-02-01,桃園市,復興區,3610.0,10418.0,5873.0,4545.0
2009-02-01,新竹縣,竹北市,42893.0,132783.0,66860.0,65923.0
2009-02-01,新竹縣,關西鎮,9009.0,32455.0,17320.0,15135.0
2009-02-01,新竹縣,新埔鎮,10119.0,36074.0,19128.0,16946.0
2009-02-01,新竹縣,竹東鎮,29611.0,97124.0,49033.0,48091.0
2009-02-01,新竹縣,湖口鄉,22692.0,75201.0,38481.0,36720.0
2009-02-01,新竹縣,橫山鄉,4248.0,14587.0,7911.0,6676.0
2009-02-01,新竹縣,新豐鄉,15013.0,52357.0,27159.0,25198.0
2009-02-01,新竹縣,芎林鄉,6113.0,20861.0,10982.0,9879.0
2009-02-01,新竹縣,寶山鄉,4520.0,13796.0,7429.0,6367.0
2009-02-01,新竹縣,北埔鄉,3045.0,10274.0,5555.0,4719.0
2009-02-01,新竹縣,峨眉鄉,2010.0,6074.0,3371.0,2703.0
2009-02-01,新竹縣,尖石鄉,2601.0,8176.0,4514.0,3662.0
2009-02-01,新竹縣,五峰鄉,1661.0,4407.0,2497.0,1910.0
2009-02-01,苗栗縣,苗栗市,28400.0,91109.0,46050.0,45059.0
2009-02-01,苗栗縣,苑裡鎮,13531.0,49035.0,25679.0,23356.0
2009-02-01,苗栗縣,通霄鎮,11078.0,38769.0,20693.0,18076.0
2009-02-01,苗栗縣,竹南鎮,22705.0,76446.0,38988.0,37458.0
2009-02-01,苗栗縣,頭份市,28274.0,95768.0,48994.0,46774.0
2009-02-01,苗栗縣,後龍鎮,11488.0,40042.0,21203.0,18839.0
2009-02-01,苗栗縣,卓蘭鎮,5839.0,18421.0,9760.0,8661.0
2009-02-01,苗栗縣,大湖鄉,5227.0,16175.0,8723.0,7452.0
2009-02-01,苗栗縣,公館鄉,9847.0,34775.0,18307.0,16468.0
2009-02-01,苗栗縣,銅鑼鄉,5873.0,19621.0,10443.0,9178.0
2009-02-01,苗栗縣,南庄鄉,3883.0,11295.0,6251.0,5044.0
2009-02-01,苗栗縣,頭屋鄉,3473.0,11672.0,6185.0,5487.0
2009-02-01,苗栗縣,三義鄉,5160.0,17637.0,9347.0,8290.0
2009-02-01,苗栗縣,西湖鄉,2627.0,7946.0,4404.0,3542.0
2009-02-01,苗栗縣,造橋鄉,3897.0,13692.0,7268.0,6424.0
2009-02-01,苗栗縣,三灣鄉,2336.0,7414.0,4030.0,3384.0
2009-02-01,苗栗縣,獅潭鄉,1646.0,5032.0,2828.0,2204.0
2009-02-01,苗栗縣,泰安鄉,1874.0,5699.0,3117.0,2582.0
2009-02-01,臺中市,豐原區,48144.0,165333.0,82335.0,82998.0
2009-02-01,臺中市,大里區,59414.0,194960.0,96967.0,97993.0
2009-02-01,臺中市,太平區,53028.0,172329.0,86714.0,85615.0
2009-02-01,臺中市,東勢區,16681.0,54124.0,28164.0,25960.0
2009-02-01,臺中市,大甲區,21147.0,78962.0,40099.0,38863.0
2009-02-01,臺中市,清水區,24300.0,85777.0,44361.0,41416.0
2009-02-01,臺中市,沙鹿區,22358.0,79754.0,40631.0,39123.0
2009-02-01,臺中市,梧棲區,15591.0,54809.0,27879.0,26930.0
2009-02-01,臺中市,后里區,14437.0,54535.0,28156.0,26379.0
2009-02-01,臺中市,神岡區,17208.0,64137.0,33111.0,31026.0
2009-02-01,臺中市,潭子區,31110.0,98631.0,49391.0,49240.0
2009-02-01,臺中市,大雅區,25489.0,89020.0,45010.0,44010.0
2009-02-01,臺中市,新社區,7216.0,25835.0,13639.0,12196.0
2009-02-01,臺中市,石岡區,4743.0,16150.0,8425.0,7725.0
2009-02-01,臺中市,外埔區,8542.0,32011.0,16509.0,15502.0
2009-02-01,臺中市,大安區,5153.0,20560.0,10839.0,9721.0
2009-02-01,臺中市,烏日區,19576.0,68043.0,34538.0,33505.0
2009-02-01,臺中市,大肚區,15427.0,56001.0,28774.0,27227.0
2009-02-01,臺中市,龍井區,19821.0,72955.0,37350.0,35605.0
2009-02-01,臺中市,霧峰區,18363.0,64121.0,33008.0,31113.0
2009-02-01,臺中市,和平區,4473.0,10815.0,5938.0,4877.0
2009-02-01,彰化縣,彰化市,69847.0,236762.0,118386.0,118376.0
2009-02-01,彰化縣,鹿港鎮,21613.0,85356.0,43809.0,41547.0
2009-02-01,彰化縣,和美鎮,23395.0,89472.0,45987.0,43485.0
2009-02-01,彰化縣,北斗鎮,9645.0,33596.0,17091.0,16505.0
2009-02-01,彰化縣,員林市,35697.0,126046.0,63539.0,62507.0
2009-02-01,彰化縣,溪湖鎮,14744.0,56449.0,28922.0,27527.0
2009-02-01,彰化縣,田中鎮,12302.0,44818.0,23520.0,21298.0
2009-02-01,彰化縣,二林鎮,14041.0,54816.0,28283.0,26533.0
2009-02-01,彰化縣,線西鄉,4000.0,17027.0,8778.0,8249.0
2009-02-01,彰化縣,伸港鄉,8692.0,35825.0,18477.0,17348.0
2009-02-01,彰化縣,福興鄉,11711.0,49045.0,25720.0,23325.0
2009-02-01,彰化縣,秀水鄉,9423.0,38983.0,20226.0,18757.0
2009-02-01,彰化縣,花壇鄉,12603.0,46205.0,23878.0,22327.0
2009-02-01,彰化縣,芬園鄉,6785.0,25079.0,13318.0,11761.0
2009-02-01,彰化縣,大村鄉,9962.0,36478.0,19067.0,17411.0
2009-02-01,彰化縣,埔鹽鄉,8600.0,34582.0,18179.0,16403.0
2009-02-01,彰化縣,埔心鄉,9718.0,35462.0,18438.0,17024.0
2009-02-01,彰化縣,永靖鄉,10192.0,39556.0,20578.0,18978.0
2009-02-01,彰化縣,社頭鄉,12083.0,45186.0,23296.0,21890.0
2009-02-01,彰化縣,二水鄉,5247.0,16895.0,8930.0,7965.0
2009-02-01,彰化縣,田尾鄉,7538.0,28897.0,15101.0,13796.0
2009-02-01,彰化縣,埤頭鄉,8368.0,31995.0,16767.0,15228.0
2009-02-01,彰化縣,芳苑鄉,9876.0,36708.0,19486.0,17222.0
2009-02-01,彰化縣,大城鄉,5309.0,19093.0,10405.0,8688.0
2009-02-01,彰化縣,竹塘鄉,4501.0,16616.0,8781.0,7835.0
2009-02-01,彰化縣,溪州鄉,8575.0,32028.0,16929.0,15099.0
2009-02-01,南投縣,南投市,32632.0,105138.0,53044.0,52094.0
2009-02-01,南投縣,埔里鎮,27828.0,86170.0,43601.0,42569.0
2009-02-01,南投縣,草屯鎮,30155.0,100237.0,50841.0,49396.0
2009-02-01,南投縣,竹山鎮,18458.0,58983.0,30515.0,28468.0
2009-02-01,南投縣,集集鎮,4182.0,12053.0,6341.0,5712.0
2009-02-01,南投縣,名間鄉,11871.0,41619.0,21937.0,19682.0
2009-02-01,南投縣,鹿谷鄉,6469.0,19398.0,10340.0,9058.0
2009-02-01,南投縣,中寮鄉,5526.0,16417.0,8948.0,7469.0
2009-02-01,南投縣,魚池鄉,5738.0,17346.0,9208.0,8138.0
2009-02-01,南投縣,國姓鄉,7138.0,21137.0,11602.0,9535.0
2009-02-01,南投縣,水里鄉,7159.0,20570.0,10832.0,9738.0
2009-02-01,南投縣,信義鄉,5075.0,17178.0,9336.0,7842.0
2009-02-01,南投縣,仁愛鄉,4879.0,15487.0,8179.0,7308.0
2009-02-01,雲林縣,斗六市,33511.0,106261.0,53684.0,52577.0
2009-02-01,雲林縣,斗南鎮,14930.0,47646.0,24233.0,23413.0
2009-02-01,雲林縣,虎尾鎮,21681.0,69985.0,35696.0,34289.0
2009-02-01,雲林縣,西螺鎮,13767.0,48981.0,24946.0,24035.0
2009-02-01,雲林縣,土庫鎮,8545.0,30914.0,16171.0,14743.0
2009-02-01,雲林縣,北港鎮,14942.0,43766.0,22808.0,20958.0
2009-02-01,雲林縣,古坑鄉,10453.0,34898.0,18524.0,16374.0
2009-02-01,雲林縣,大埤鄉,6545.0,21659.0,11561.0,10098.0
2009-02-01,雲林縣,莿桐鄉,8857.0,30740.0,16132.0,14608.0
2009-02-01,雲林縣,林內鄉,5601.0,20065.0,10508.0,9557.0
2009-02-01,雲林縣,二崙鄉,8679.0,30207.0,16247.0,13960.0
2009-02-01,雲林縣,崙背鄉,8226.0,27955.0,14788.0,13167.0
2009-02-01,雲林縣,麥寮鄉,11741.0,34316.0,18182.0,16134.0
2009-02-01,雲林縣,東勢鄉,5673.0,17309.0,9450.0,7859.0
2009-02-01,雲林縣,褒忠鄉,4233.0,14596.0,7819.0,6777.0
2009-02-01,雲林縣,臺西鄉,8679.0,26889.0,14509.0,12380.0
2009-02-01,雲林縣,元長鄉,9224.0,29363.0,16057.0,13306.0
2009-02-01,雲林縣,四湖鄉,8958.0,27420.0,15025.0,12395.0
2009-02-01,雲林縣,口湖鄉,9535.0,30961.0,16569.0,14392.0
2009-02-01,雲林縣,水林鄉,10305.0,29518.0,16205.0,13313.0
2009-02-01,嘉義縣,太保市,10725.0,35913.0,18634.0,17279.0
2009-02-01,嘉義縣,朴子市,13978.0,44316.0,22721.0,21595.0
2009-02-01,嘉義縣,布袋鎮,10009.0,30813.0,15911.0,14902.0
2009-02-01,嘉義縣,大林鎮,11021.0,34070.0,17554.0,16516.0
2009-02-01,嘉義縣,民雄鄉,22080.0,72719.0,37490.0,35229.0
2009-02-01,嘉義縣,溪口鄉,5331.0,16638.0,8899.0,7739.0
2009-02-01,嘉義縣,新港鄉,10186.0,35136.0,18533.0,16603.0
2009-02-01,嘉義縣,六腳鄉,9068.0,27008.0,14328.0,12680.0
2009-02-01,嘉義縣,東石鄉,9234.0,28387.0,15147.0,13240.0
2009-02-01,嘉義縣,義竹鄉,7397.0,21658.0,11269.0,10389.0
2009-02-01,嘉義縣,鹿草鄉,5633.0,17409.0,9343.0,8066.0
2009-02-01,嘉義縣,水上鄉,17187.0,52991.0,27534.0,25457.0
2009-02-01,嘉義縣,中埔鄉,14798.0,47785.0,25030.0,22755.0
2009-02-01,嘉義縣,竹崎鄉,11134.0,39124.0,20873.0,18251.0
2009-02-01,嘉義縣,梅山鄉,6485.0,22148.0,11764.0,10384.0
2009-02-01,嘉義縣,番路鄉,3825.0,11619.0,6344.0,5275.0
2009-02-01,嘉義縣,大埔鄉,1952.0,4448.0,2369.0,2079.0
2009-02-01,嘉義縣,阿里山鄉,1975.0,6170.0,3319.0,2851.0
2009-02-01,臺南市,新營區,26511.0,78655.0,39466.0,39189.0
2009-02-01,臺南市,永康區,71917.0,212844.0,106280.0,106564.0
2009-02-01,臺南市,鹽水區,9730.0,27550.0,14355.0,13195.0
2009-02-01,臺南市,白河區,10827.0,31916.0,16837.0,15079.0
